username, created_at, lng, lat, text
_iHateUJody_, Mon Apr 20 00:22:14 +0000 2020, -76.797222, 39.421988, Breed that mofo so i can get another pup 
athugslady, Mon Apr 20 00:22:14 +0000 2020, -75.117998, 40.004866, @moderndaymona 😂BITCH that’s real love 
Mizz_BrittyBrat, Mon Apr 20 00:22:14 +0000 2020, -81.109617, 32.017285, @_thatgirllexii_ @ToxicTeaghann 😂😂😂😂 
WishYaHadAlexis, Mon Apr 20 00:22:14 +0000 2020, -118.156711, 33.809172, 1992 or 2017 
arnaoutleen, Mon Apr 20 00:22:14 +0000 2020, -71.142156, 42.323239, @asexuality Thanks AVEN 🖤💜🤍 
beckhamfour, Mon Apr 20 00:22:14 +0000 2020, -80.910940, 34.855040, The girl thinks she is human!  #spoiled @ Catawba, South Carolina https://t.co/DGgGKX87qT 
ec_frm, Mon Apr 20 00:22:14 +0000 2020, -81.705467, 41.495940, 😊😊😊😊😊 
xxel___, Mon Apr 20 00:22:14 +0000 2020, -74.370299, 40.818631, Watching movies make the day go by faster lol movies be almost 3hrs long 
TheBoxSF, Mon Apr 20 00:22:14 +0000 2020, -122.408520, 37.778300, Thanks to my good friend Barry oldtape61 you now know the difference between S*** and Shinola! 😜🙏 Barry sells some… https://t.co/8TYrU8YiSh 
oni_hat, Mon Apr 20 00:22:14 +0000 2020, -118.325145, 34.182160, My subconscious must’ve been begging to watch gundam cause I’m apparently wearing one of my gundam shirts???  wow t… https://t.co/VhG6WZVT2N 
civirciwciw, Mon Apr 20 00:22:14 +0000 2020, -73.968542, 40.780709, Ben yemek yedikten sonra herkes uyumus oluyor. Uyumayanlar? 
brookieeeminaj, Mon Apr 20 00:22:14 +0000 2020, -84.453724, 39.161451, loml https://t.co/0CncqEt4v3 
animewatcher78, Mon Apr 20 00:22:14 +0000 2020, -73.962776, 41.090236, @mangadoge My hero academia fights sure get a lot of criticism by the public 
ThatOhioKidRyan, Mon Apr 20 00:22:15 +0000 2020, -79.420865, 38.003376, I like Francisco... so genuine. If he can get his confidence and nerves to match his talent, hes top 5 #AmericanIdol 
OOUCH_charlie, Mon Apr 20 00:22:15 +0000 2020, -73.474876, 40.858282, BEHOLD: the WORST THING I’VE EVER CREATED https://t.co/qalOsKkxPX 
Carlitosncharge, Mon Apr 20 00:22:15 +0000 2020, -118.156711, 33.809172, niggas is weirdos bro 😂 https://t.co/ezJ69aOkI3 
lauramgrenier, Mon Apr 20 00:22:15 +0000 2020, -72.675597, 41.767085, And in the end~ only three things matter: how much you LOVED ~ how gently you LIVED ~ and how gracefully you LET GO… https://t.co/J13lHo9pJ8 
g_shen26, Mon Apr 20 00:22:15 +0000 2020, -121.833730, 39.747037, https://t.co/6tvaRK5ZDx https://t.co/shIXlrIcoY 
shuanghu_, Mon Apr 20 00:22:15 +0000 2020, -118.411907, 34.020789, @oflores But will it affect our credit 
Jrod2110, Mon Apr 20 00:22:15 +0000 2020, -73.977717, 40.705597, @MEeye18 #GroupPalestine 
Jadaaaa____, Mon Apr 20 00:22:15 +0000 2020, -83.099288, 42.352787, lmaoooo 
cbl_IG, Mon Apr 20 00:22:15 +0000 2020, -93.262046, 44.970610, @TanaHargest @UptownDiner Substitute fruit! 
loooorenanicole, Mon Apr 20 00:22:15 +0000 2020, -87.732013, 41.833585, Just finished recording our “9 Years of @pyladies” @pycon talk with @mariatta and @elthenerd!!! Surprisingly worked… https://t.co/erCbv6J3hR 
The_Twenty_Two, Mon Apr 20 00:22:15 +0000 2020, -97.463645, 35.327468, @davidaxelrod Gop should oppose away. 
WillieG36155135, Mon Apr 20 00:22:16 +0000 2020, -83.804475, 27.698682, @CoachNastyTX Philly special? 
youngcesarsalad, Mon Apr 20 00:22:16 +0000 2020, -77.209475, 38.802315, ADHD stands for an Ancestral Diversion for my Higher Development. 
GloriaGlowin, Mon Apr 20 00:22:16 +0000 2020, -106.026119, 34.166235, @Strandjunker Yes he's done way too much illegal shit &amp; still keeps doing them!! 😡 
RyanSizemore65, Mon Apr 20 00:22:16 +0000 2020, -82.669467, 40.365160, people really don’t understand bro 
jofuntimes, Mon Apr 20 00:22:16 +0000 2020, -121.641737, 37.128857, @Shevans77 Right on Shirley!! 
I_am_Syn_City, Mon Apr 20 00:22:16 +0000 2020, -84.475291, 33.657586, @dr_sucia Oh yea 
ngel3x1, Mon Apr 20 00:22:16 +0000 2020, -97.547392, 25.558993, @Sergiohot20 Que rico 😋😋🤤 que labios sshhhTodito 🤭 
actravlr, Mon Apr 20 00:22:16 +0000 2020, -74.153947, 40.572376, I never understood it until it happened to me 
kayanasouders10, Mon Apr 20 00:22:16 +0000 2020, -82.985772, 39.994684, @babyleexiiee Ok I had to make sure we were still buds 😎 
RMGaustad, Mon Apr 20 00:22:16 +0000 2020, -122.633370, 38.244454, @MabCindy And it would be fun to see. 
kiiimmxoo, Mon Apr 20 00:22:16 +0000 2020, -71.052126, 42.405331, I just changed my nipple piercings and yooooo I’m so happy rn 😩 
Vento921, Mon Apr 20 00:22:16 +0000 2020, -79.833837, 40.477273, @SullyBobbi Same as my wife, grandson and me. My accountant told me they got the quickest 80 million out, now the next wave. 
Kcarlossss, Mon Apr 20 00:22:16 +0000 2020, -74.010886, 40.787365, @Mr__Soto LMAOOOO I’ll tell you what Puerto Rican’s don’t have, a damn brain lmaoooo 
TheoryOfRosie, Mon Apr 20 00:22:16 +0000 2020, -96.053431, 41.275721, I wear my mask to protect YOU from me. You wear your mask to protect ME from you. And in doing so, we BOTH protect… https://t.co/V8rEGdoT1a 
wagnermr14, Mon Apr 20 00:22:16 +0000 2020, -118.475833, 33.986001, First Boardwalk walk with friends https://t.co/wPjUKClAJD 
davygreenberg, Mon Apr 20 00:22:17 +0000 2020, -118.411907, 34.020789, Deleted @tinder because wtf passport 
FatouSadio, Mon Apr 20 00:22:17 +0000 2020, -73.948775, 40.655138, I appreciate that he has a sense of humor. 💀💀💀💀 
iembot_bmx, Mon Apr 20 00:22:17 +0000 2020, -85.470000, 32.610000, At 7:00 PM CDT, Auburn [Lee Co, AL] PUBLIC reports FLOOD. FLOODING ACROSS E GLENN AVENUE NEAR 160 ROSS APARTMENTS.… https://t.co/ScAl6eE5JJ 
Bill12861, Mon Apr 20 00:22:17 +0000 2020, -122.805579, 45.484892, @Strandjunker Absolutely. I said that over a month ago also I am pretty sure that if it happens it will be by the W… https://t.co/P85rgW4e9K 
thesamekilo, Mon Apr 20 00:22:17 +0000 2020, -76.295896, 36.763216, i need to come up w more recipes that don’t involve dairy since this child just hates it so much 
jswag929, Mon Apr 20 00:22:17 +0000 2020, -84.382395, 39.395911, @pmouncesr @WCPO Exactly probably no one died at all.  They are all just faking. 
spaceghostwitch, Mon Apr 20 00:22:17 +0000 2020, -83.804475, 27.698682, @simpc0re soon 🤝 
worsethanjail, Mon Apr 20 00:22:17 +0000 2020, -85.768241, 37.822244, https://t.co/7fzNyXbmue 
stumpfamily23, Mon Apr 20 00:22:17 +0000 2020, -91.380189, 31.543237, Local dairy farm not wasting a drop and selling out their product https://t.co/xphzGsrGMY via @hsuniontown 
Call_Me_Joeeeee, Mon Apr 20 00:22:17 +0000 2020, -84.266174, 30.476216, @YsnJuvy Lmk ‼️ 
MichaelBird605, Mon Apr 20 00:22:17 +0000 2020, -85.905326, 32.548727, Lancelot Link, Secret Chimp. 
Lowkeyshmoney, Mon Apr 20 00:22:17 +0000 2020, -73.020531, 40.762421, @Kyle_Baldwin_ Yea I’m in the office w @tyler_tap21 wanna link &amp;&amp; Thy almost left my ass in Cali 🤣🤣 
TheRealDill1983, Mon Apr 20 00:22:17 +0000 2020, -84.606919, 35.445550, Prayers and good vibes please for Neyland we are at that stage again of getting a test done tomorrow to see where w… https://t.co/k9EjhOdaNg 
hermancamarena, Mon Apr 20 00:22:17 +0000 2020, -80.134986, 26.373976, What a loser! @realDonaldTrump #WorstPresidentEver 
TannMann509, Mon Apr 20 00:22:17 +0000 2020, -120.327408, 47.430856, Couch lands, peekaboo, Space Jesus later on AND it’s bicycle day Um bitch say LESS where’s lucy 
kawon_x, Mon Apr 20 00:22:17 +0000 2020, -73.968542, 40.780709, @y3ar0nr0n https://t.co/H3hp7fMcbH 
mary_frieden, Mon Apr 20 00:22:17 +0000 2020, -93.269164, 42.520003, Wow, this special.Oh my.https://t.co/Bkr7Sqhwzx 
BABYLONALLISON, Mon Apr 20 00:22:17 +0000 2020, -92.436774, 38.304558, @BeautyChickee burn your phone it’s evil 
DouglasFritz9, Mon Apr 20 00:22:17 +0000 2020, -79.761753, 40.423575, @WilliamShatner How are your horses holding up? 
KnetzerTheGreat, Mon Apr 20 00:22:17 +0000 2020, -89.972622, 38.806053, Online discourse has been to negative lately, too focused on disaster and death. Let’s get back to having fun, ligh… https://t.co/CneQEkypPS 
broChris24Seven, Mon Apr 20 00:22:18 +0000 2020, -96.277090, 29.201155, @VonWon Nice video work 👍 💯 
Tushar56736933, Mon Apr 20 00:22:18 +0000 2020, -95.381906, 29.915188, @AusHCIndia @AusCGChennai @MarisePayne @dfat @DrSJaishankar @MEAIndia Sir,please provide us the clear picture.we ha… https://t.co/Shzely3D5Z 
blind_beaut, Mon Apr 20 00:22:18 +0000 2020, -86.680738, 32.576227, My gawd 🥴 
PiperCutch, Mon Apr 20 00:22:18 +0000 2020, -73.454173, 40.758497, @KasieDC @MSNBC The same guy who mocked trump and told his citizens to ignore him and enjoy the Chinese New Year pa… https://t.co/TbfkchGdMz 
Dey0naaaa, Mon Apr 20 00:22:18 +0000 2020, -76.620482, 39.284713, @DurandDontDrag @AdoseofAnaya she def talk calm asab 
couchtomato62, Mon Apr 20 00:22:18 +0000 2020, -122.228685, 37.791994, @meganmurp @ModernKingfish @MeghanMarkleR They can deal with real papers. They don't have to give TABLOIDS entre to… https://t.co/hWm2G1C0zf 
RobertSallee, Mon Apr 20 00:22:18 +0000 2020, -87.864887, 42.314577, @Corinthian_B Shoulda came 
hlpatterson, Mon Apr 20 00:22:18 +0000 2020, -86.846753, 40.407236, The best thing to come from the pandemic?  Drive by birthday parties.  All the celebrating, all the love, zero of t… https://t.co/qPwfK5y2Tf 
ceerodgers, Mon Apr 20 00:22:18 +0000 2020, -78.895441, 35.990983, @hayjoyner Yes, sup? 
aliceinthewater, Mon Apr 20 00:22:18 +0000 2020, -97.754724, 30.323346, @RageCook I googled it, and it pinged back a @nytimes article from 1975 on a shortage. And then one in 04. 
kmm15red, Mon Apr 20 00:22:18 +0000 2020, -79.861034, 35.170499, @TsubakiKuro666 The problem with one piece is it’s way to slow with each fight and arc 
CountOnRodney, Mon Apr 20 00:22:18 +0000 2020, -87.732013, 41.833585, In Ancient Rome they say a man who cannot control his emotions especially in the public is a man who cannot control… https://t.co/gGAPAjQZj3 
bsteeper, Mon Apr 20 00:22:18 +0000 2020, -79.272570, 43.629311, @rachmeetsworld @IncidentalGay Mazels, Sophie!!! 
britshaniece, Mon Apr 20 00:22:18 +0000 2020, -73.968542, 40.780709, Lmaooo you still believe Mama Joyce about that 😂😂😂 
NancyVaz_Films, Mon Apr 20 00:22:18 +0000 2020, -74.184848, 40.734494, @AmericanLotus29 @MikePuenteNews @justmarla724 @LeslyeJoyAllen @timothy_m_nolan @CFitz_ @everythingro @DeManeDavis… https://t.co/QYDJJUUtSP 
ElliKirkpatrick, Mon Apr 20 00:22:18 +0000 2020, -85.672627, 40.105399, @taylorvanskyock omg a TROOPER 
bodonnell0, Mon Apr 20 00:22:19 +0000 2020, -88.094362, 44.477840, @MysterySolvent @Sharon07716008 Desperate 
ymasumaqq, Mon Apr 20 00:22:19 +0000 2020, -73.948775, 40.655138, Stop trying to see how everyone else is doing it. There is no right way 
ciyamariee, Mon Apr 20 00:22:19 +0000 2020, -83.804475, 27.698682, girlfriends notice everything before u do 
colombian085, Mon Apr 20 00:22:19 +0000 2020, -80.233328, 25.782353, Soon enough my boyy, cant waittt 
CeciliaNY, Mon Apr 20 00:22:19 +0000 2020, -73.948775, 40.655138, So this happened. #socialdistancedanceparty in #williamsburg #brooklyn #nyc. #iloveNY https://t.co/YH03zQ2bRa 
SpyanTraitor, Mon Apr 20 00:22:19 +0000 2020, -72.929158, 41.298394, @lotusflowerom And she never got aroused 
SaraFromTheCity, Mon Apr 20 00:22:19 +0000 2020, -74.413644, 40.572405, I missed my first college graduation to see @the1975 live and now my last college graduation is FUCKED 😩 
jw8c, Mon Apr 20 00:22:19 +0000 2020, -97.754724, 30.323346, @Sheikh_Anvakh @TheHFWarrior @SpiritED_Sweet If you want any kind of premium/luxury good or experience, anything mo… https://t.co/XeNylLfOYo 
yungabofficial, Mon Apr 20 00:22:19 +0000 2020, -92.486822, 31.293275, @DanBilzerian Imma jus leave this here ....🐐 
infosrv, Mon Apr 20 00:22:19 +0000 2020, -121.962100, 37.549700, [09:22:19] 74.82.47.28:34900 &gt;&gt; :523 (UDP) 
LHSCoachKoch, Mon Apr 20 00:22:19 +0000 2020, -94.559281, 39.100048, #SkoJays! 
wwilliambrown, Mon Apr 20 00:22:19 +0000 2020, -71.159389, 42.489526, I need a good head bussa in my circle after this quarantine done 
artdav5, Mon Apr 20 00:22:19 +0000 2020, -91.090800, 30.459100, BLESSED to earn an offer from Tougaloo College #GoBulldogs ❤️⚾️ https://t.co/W9I86tovIr 
MarcellMyslak, Mon Apr 20 00:22:19 +0000 2020, -122.231788, 47.959950, @griffeylytle @KennethArthuRS Hyped to see Blair get more time, I thought he started playing real well at the end! 
samantha_anneee, Mon Apr 20 00:22:19 +0000 2020, -77.493170, 37.529883, Baby Pluto 💙😤 @LILUZIVERT https://t.co/lqMPm4YW7I 
nickolerougeau, Mon Apr 20 00:22:19 +0000 2020, -82.104800, 34.865000, Couple of #selfies I like where I dont look as shitty as I feel here lately being cooped up at home and broke. @ Re… https://t.co/wx17KN5TXC 
B_is_better, Mon Apr 20 00:22:19 +0000 2020, -82.672903, 27.795720, @ashleyyybarron I absolutely screamed at the top of my lungs in twisted horror and admiration 🤯🤯🤯 
MichaelElgin25, Mon Apr 20 00:22:19 +0000 2020, -90.012225, 38.595218, @b_to_bamboo_4 I’m going to try and start videos ASAP. 
dammdamyah, Mon Apr 20 00:22:20 +0000 2020, -77.236969, 38.805115, finally falls asleep .. gets woken up to do my sister  hair 🙂 
joelmartino1, Mon Apr 20 00:22:20 +0000 2020, -94.628608, 38.915593, @JoeySalads 31,981. 
siIIybandshawty, Mon Apr 20 00:22:20 +0000 2020, -100.453089, 31.440523, ladies ladies ladies ladies ..... 😔 
drethree, Mon Apr 20 00:22:20 +0000 2020, -90.030948, 29.873151, @nnuunuuu thats yo twin😂😂 
EyesLikeCleo, Mon Apr 20 00:22:20 +0000 2020, -115.135165, 36.060964, You shouldn’t have to beg the nigga you fucking with for shit. As a man you should take care of your bitch.. period. 
diego_meister, Mon Apr 20 00:22:20 +0000 2020, -95.446486, 29.838495, “God gave rock and roll to you Gave rock and roll to youPut it in the soul of everyone” 
yaretolea, Mon Apr 20 00:22:20 +0000 2020, -116.929102, 32.332876, 🥰🥰🥰 https://t.co/Vn7SFWyRyn 
tamnextdoor, Mon Apr 20 00:22:20 +0000 2020, -96.991828, 33.042437, @NotHoopOverhoes @Murkemz @niveky6 Ongg 
rudebxnyc, Mon Apr 20 00:22:20 +0000 2020, -75.218432, 40.685819, @bigjun31 This your president!! 🤣🤣🤣🤣🤣🤣🤣🤣 
mellie2003, Mon Apr 20 00:22:20 +0000 2020, -86.142922, 39.779562, @lau56 True. 
3thanXP, Mon Apr 20 00:22:20 +0000 2020, -122.330602, 47.614817, @LivinLaVidaYoda Understandable. I’m the same way when my roommates order delivery 
RussLyman, Mon Apr 20 00:22:20 +0000 2020, -72.957097, 41.273171, @DDubgaming He was super shy for a while. He did come out with a basket full of Mario plushes though and eventually warmed up to a photo 
lan_xo1, Mon Apr 20 00:22:21 +0000 2020, -83.654079, 32.848817, niggas be so pressed 
kmpoor10, Mon Apr 20 00:22:20 +0000 2020, -83.173867, 32.678207, I have zero confidence in government officials and zero confidence in what the media chooses to tell me. Becoming m… https://t.co/5p6no4OoFi 
LifeisVOYD, Mon Apr 20 00:22:21 +0000 2020, -115.223125, 36.232915, "Life's unreal and death's uncertain" 
phansprints, Mon Apr 20 00:22:21 +0000 2020, -87.732013, 41.833585, @Mrsthevic I’ll be there for the homemade cookies 
Dveegoodnite, Mon Apr 20 00:22:21 +0000 2020, -73.948775, 40.655138, @india_nashia You rented from video shop? 
coachespy03, Mon Apr 20 00:22:21 +0000 2020, -96.761753, 32.819858, @Absbakess 😂😂😂💯 
Molius5, Mon Apr 20 00:22:21 +0000 2020, -80.122355, 26.301198, @sh0rtass_izz God forbid wave two of the Rona come then it’s grits for u 
badbitchapril, Mon Apr 20 00:22:21 +0000 2020, -122.302208, 37.918552, why my coworker mopping the floor w henny 😭 
cheekygui, Mon Apr 20 00:22:21 +0000 2020, -79.272570, 43.629311, mdrrrrrr 
GenoEu, Mon Apr 20 00:22:21 +0000 2020, -76.814072, 39.094587, https://t.co/GGIBjAnu0T 
DaishiaPratt, Mon Apr 20 00:22:21 +0000 2020, -100.076888, 31.168893, We’re ~essential ~ 
kissland_69, Mon Apr 20 00:22:21 +0000 2020, -117.982366, 34.002381, If he wasn’t wit it then why were u wit him? 
cardinalstarks1, Mon Apr 20 00:22:21 +0000 2020, -84.433106, 33.767195, @Chrystianonline I actually got the idea from here and watching it now 
alteredcuber134, Mon Apr 20 00:22:21 +0000 2020, -74.563799, 40.413909, @KidKool00342153 I knowIve seen all the episodes 
littlewinxo, Mon Apr 20 00:22:21 +0000 2020, -97.265043, 32.820360, @reganmapinoee @KiddVessel 😌 you down to ft? 
AnitaBofSRG, Mon Apr 20 00:22:21 +0000 2020, -77.310919, 38.685223, @Andrearenee00 Don't do it!😬 
BigMisterC, Mon Apr 20 00:22:21 +0000 2020, -72.929158, 41.298394, @ChionWolf I remember sitting on my front porch watching it barrel through New London as a teenager 
removehim, Mon Apr 20 00:22:21 +0000 2020, -85.604147, 38.383873, @MarcZenn @ShyanRose1 I can't believe nobody walked up and punched her right in the face 
Michael_Aiello, Mon Apr 20 00:22:21 +0000 2020, -81.746668, 28.588585, @Summerbellies https://t.co/Z0gAe77hK9 
leighanr, Mon Apr 20 00:22:21 +0000 2020, -100.076888, 31.168893, Baby Girl Lisa needs to pack it up and go home! #90DayFiance 
karenhwaters, Mon Apr 20 00:22:21 +0000 2020, -98.520057, 33.926420, @GovAbbott  @realDonaldTrump why is it that big box stores are allowed open and have tons of traffic but small busi… https://t.co/toNFxc0q3i 
LOVEourVETS, Mon Apr 20 00:22:21 +0000 2020, -106.417430, 31.793368, @Pink_About_it 👊👍 
WrestlingDalton, Mon Apr 20 00:22:22 +0000 2020, -82.669467, 40.365160, @CeeHawk Must not be taking grammar/spelling in college. Also, “blacks are humans too”...come on...that shouts racist.🙄 
DanSeprin, Mon Apr 20 00:22:22 +0000 2020, -92.461125, 42.479518, Fishing and snail shell hunting today @ North Prairie Lake https://t.co/5t9IDnM763 
jxk867, Mon Apr 20 00:22:21 +0000 2020, -100.076888, 31.168893, #TeamWaco was happy to donate🧤 and 😷 to Ascension Providence Hospital 🏥 this week. @garland_haynes @keren_gorg… https://t.co/qtFIxF2HwR 
jerryhurtado11, Mon Apr 20 00:22:22 +0000 2020, -95.446486, 29.838495, But you can’t carry it in your pocket 
kibbe, Mon Apr 20 00:22:22 +0000 2020, -73.948775, 40.655138, @nyctaper @markethotelnyc honey we are gonna figure this out. I have to believe that 
SteelCloud007, Mon Apr 20 00:22:22 +0000 2020, -85.978600, 35.830522, @MrNoFollowers @jcwship @CarterCritiques @BentzICT @wbaz007 @johnktrey @dj_turnup1 @EastsideTune400 Me too 
rave_bean, Mon Apr 20 00:22:22 +0000 2020, -73.670733, 41.466896, @thedriedsoap I’ll hold your spot 
Trez_watson, Mon Apr 20 00:22:22 +0000 2020, -83.173867, 32.678207, @Dvneshiaa 😂😂 u good? 
Lairdcity34, Mon Apr 20 00:22:22 +0000 2020, -122.228685, 37.791994, @Kevswatching @All_Prays @AustinKellerman @JohnsHopkins @realDonaldTrump @USATODAY @SteveKerr #truth 
KateRancka, Mon Apr 20 00:22:22 +0000 2020, -118.411907, 34.020789, I feel like everyone at Target is like “why tf are these candles selling rn.” @Target https://t.co/Zlehg0Jokh 
cbjhaley, Mon Apr 20 00:22:22 +0000 2020, -84.994470, 41.948451, ive always been a bad bitch https://t.co/UC86eUDpPt 
harbocop, Mon Apr 20 00:22:22 +0000 2020, -79.272570, 43.629311, #devuelvan lorobado ratas 
alecopalka, Mon Apr 20 00:22:22 +0000 2020, -74.190621, 42.948039, Look at his V neck 
chartgrove, Mon Apr 20 00:22:22 +0000 2020, -77.493170, 37.529883, #LocalGov provides essential core services to residents and businesses in their communities. They need assistance n… https://t.co/LIuJpwROgb 
nseverett7, Mon Apr 20 00:22:22 +0000 2020, -81.940298, 34.949965, @petertaylor61 @ewhigham That doesn’t guarantee victory. 
drkelvincruzmvz, Mon Apr 20 00:22:22 +0000 2020, -81.182118, 35.239512, @MariolySosaP @drpinedat @drmariolama @MartePiantini Mira esa joya! 
compridobjj, Mon Apr 20 00:22:23 +0000 2020, -88.117604, 41.948846, @defensesoap and @Storm_Kimonos the perfect combination ! @ Brasa Comprido Brazilian Jiu Jitsu Academy https://t.co/uWpefuorrp 
tomettobee, Mon Apr 20 00:22:23 +0000 2020, -75.800141, 45.248791, @jadhmusic It'll take a while,if you're willing to wait! about 10 days total :( when he's in boxes moving out, you… https://t.co/jpfrNylirs 
tylerdave, Mon Apr 20 00:22:23 +0000 2020, -81.803052, 41.480418, @IanColdwater Horizontal would be neat 
eBaySeller2019, Mon Apr 20 00:22:22 +0000 2020, -81.096316, 29.289812, https://t.co/0AhIk94tME 
JoeyA_11, Mon Apr 20 00:22:23 +0000 2020, -87.985476, 42.095656, Let me preface by saying this... I love MJ he was NASTY! ... BUT... he played in a watered down league. Didn’t win… https://t.co/dQp4naLFip 
Mattysquerades, Mon Apr 20 00:22:23 +0000 2020, -77.375867, 38.995925, Those thugs beating up Smithers #TheSimpsons 
ICPDActivityBot, Mon Apr 20 00:22:23 +0000 2020, -91.537062, 41.647354, CROSSING SUNSET, WALK SIGNAL DOESN^T WORK. RP WAITED THROUGH 4 LIGHT CYCLES AND FINALLY ILLEGALLY CROSSED.#20058143 
coolnerdyates, Mon Apr 20 00:22:23 +0000 2020, -90.310671, 38.680694, Crisis averted. Only $25k loss.#NBCTheWall 
rachelgraan, Mon Apr 20 00:22:23 +0000 2020, -89.569491, 44.900818, @tbymarimar Whats her real insta? I just wanna talk..lol 
Debpalmer521, Mon Apr 20 00:22:23 +0000 2020, -85.770965, 38.327926, @LivPsy But that’s not an excuse to let your attitude determine your behavior. Right?  Attitude is the one thing yo… https://t.co/giwRGgg8cl 
royalnaberrie, Mon Apr 20 00:22:23 +0000 2020, -118.411907, 34.020789, Deadass am i in heat or something 
eanbowman, Mon Apr 20 00:22:23 +0000 2020, -79.272570, 43.629311, It worked! https://t.co/IQfaSZ871I 
dbks_daddy, Mon Apr 20 00:22:23 +0000 2020, -119.782465, 36.786042, @J23app I’m ready for this edition of Quarantine Sunday: THE LAST DANCEiPad ☑️Orange Gatorade ☑️Headband ☑️Gia… https://t.co/UJ8auQ9NSd 
daretothink53, Mon Apr 20 00:22:23 +0000 2020, -80.249773, 26.270261, @harrisalexc 💔 
splashdance36, Mon Apr 20 00:22:23 +0000 2020, -76.435737, 39.300187, @Odinoom @CaliNeedsHelp @GGlocksX @challengersma @Harleyluv https://t.co/S5iDgu3Q0H 
ladylex206, Mon Apr 20 00:22:24 +0000 2020, -122.330602, 47.614817, @__Dutch Me too.  I mean, she was foolish af. But I still feel bad 
_RyDope, Mon Apr 20 00:22:24 +0000 2020, -118.156711, 33.809172, @ScribbleUp Cray crayyy 
Kelseyyybailey, Mon Apr 20 00:22:24 +0000 2020, -93.461096, 44.934935, men are going to be the reason we have to quarantine until fall ~a series~ https://t.co/PhBC2yTtCQ 
jzb_15, Mon Apr 20 00:22:24 +0000 2020, -111.963278, 40.559481, @allie19nicole innovative 
100azulgrana78, Mon Apr 20 00:22:24 +0000 2020, -95.446486, 29.838495, @nayibbukele @waraujo64 @GGallegos24 @MilenaMayorga @FCristales https://t.co/6VYvISffbm 
RoundTableRye, Mon Apr 20 00:22:24 +0000 2020, -94.522895, 39.115725, The light from sunset through my kitchen lands beautifully on the bar. I think it's a sign. I needed a drink anyway… https://t.co/t54b8uWb2F 
blaircountyup, Mon Apr 20 00:22:24 +0000 2020, -78.384376, 40.438062, https://t.co/zCpU1wmMN0. Just for the record. For those who still believe the Coronavirus is just like the flu, we… https://t.co/67iXwTCKEO 
NaturallyChrys, Mon Apr 20 00:22:24 +0000 2020, -78.837021, 35.756189, @rellietrillest Yoooooo whaaatttt in the .... 
steveharreld, Mon Apr 20 00:22:24 +0000 2020, -122.343179, 47.755871, Me trying to use what’s left in my pantry. https://t.co/0sF7kVHWwI 
GracyBallou, Mon Apr 20 00:22:24 +0000 2020, -122.676108, 38.452218, Tchia moi qui voulais aller travailler la le direct a commencé ptn😭😔 
MikloRx, Mon Apr 20 00:22:24 +0000 2020, -121.873730, 37.331159, god let this girls relationship end. Amen 
callmelouiee_, Mon Apr 20 00:22:24 +0000 2020, -122.435979, 37.770657, Just waiting. For #TheSagaOfWizKhalifa #420 #tgod #QuarantineAndChill @wizkhalifa 
blaircountyup, Mon Apr 20 00:22:24 +0000 2020, -78.384376, 40.438062, open up businesses on a region by region and maybe business by business basis. Based on the evidence and expertise.… https://t.co/uzGRwgWWlN 
0sherni0, Mon Apr 20 00:22:25 +0000 2020, -77.604684, 41.117936, Why is dragona coffee such a big deal now? Have people never had a Greek frappe or an Indian cold coffee? We be whi… https://t.co/jc67H3isAl 
DavidEickholt, Mon Apr 20 00:22:25 +0000 2020, -91.585191, 41.698276, @ChinLovesIowa 
JMandryk, Mon Apr 20 00:22:25 +0000 2020, -79.272570, 43.629311, @Clmumme @TheLawofWork 🙏 
Dabbed0utt, Mon Apr 20 00:22:25 +0000 2020, -77.522374, 37.643906, As mad and hurt as I am, I will get past this, I’ve moved on before and I will move on again. 
jboogwithdahood, Mon Apr 20 00:22:25 +0000 2020, -97.552161, 35.482844, one of my favorite dunks 
EarthyArchetype, Mon Apr 20 00:22:25 +0000 2020, -89.922029, 35.133521, Apologizing. 
luhmaribby, Mon Apr 20 00:22:25 +0000 2020, -93.262046, 44.970610, French toast 
CerebralSportex, Mon Apr 20 00:22:25 +0000 2020, -73.968542, 40.780709, Another uninformed sensitive soul who thinks news should be nothing but hagiographies about people he idolizes and… https://t.co/03gKBl7fx4 
exetertowncrier, Mon Apr 20 00:22:25 +0000 2020, -70.880258, 42.815526, @jessohackberry Nashville &amp; Milwaukee wouldn’t be high on my list.I agree this is premature.We will all hopefully… https://t.co/hP9wwNEjRo 
billhal02986287, Mon Apr 20 00:22:25 +0000 2020, -77.319028, 42.348997, @RoelofsJennifer Jennifer honey don't give up on me, stay strong my dear it will get better. https://t.co/Nn3XlLcGfS 
_NaturalyFlawed, Mon Apr 20 00:22:25 +0000 2020, -87.732013, 41.833585, When I Realized Therapy Sessions Would Be Another Bill I Figured Out How To Be Therapeutic With Myself. I Am A Heal… https://t.co/1jI8RJjra4 
Noj76478606, Mon Apr 20 00:22:25 +0000 2020, -96.731143, 43.541015, Panic breeds panic. Liz is not a leader. She is panic. A failed Democrat presidential candidate. I am grateful she… https://t.co/9OKxIbKLxa 
FrecklesXX20, Mon Apr 20 00:22:25 +0000 2020, -106.026119, 34.166235, @PeachesPomPom1 @rexthetvterrier @Kathrynwalker3 That's where the big squirt guns/fire hoses of permanent ORANGE dy… https://t.co/PI4wxBB209 
